"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0050730"	"BP"	"GO:0050730"	"regulation of peptidyl-tyrosine phosphorylation"	"12/404"	"225/18888"	0.0533333333333333	2.49346534653465	3.3317305706742	0.00343363761979138	0.0438247488571846	0.0345525017746249	"TNFRSF18/AREG/PRNP/IL6ST/MIF/PPP2CA/ERRFI1/GPRC5A/SOCS3/HES1/INPP5F/YES1"	12
"GO:0031295"	"BP"	"GO:0031295"	"T cell costimulation"	"5/404"	"48/18888"	0.104166666666667	4.8700495049505	3.96890663576306	0.00351326548648856	0.044501362828855	0.0350859607462454	"ICOS/CCR7/CD160/MAP3K8/YES1"	5
"GO:0032620"	"BP"	"GO:0032620"	"interleukin-17 production"	"5/404"	"48/18888"	0.104166666666667	4.8700495049505	3.96890663576306	0.00351326548648856	0.044501362828855	0.0350859607462454	"ARID5A/PRNP/DDIT3/ARG2/FOXP3"	5
"GO:0032660"	"BP"	"GO:0032660"	"regulation of interleukin-17 production"	"5/404"	"48/18888"	0.104166666666667	4.8700495049505	3.96890663576306	0.00351326548648856	0.044501362828855	0.0350859607462454	"ARID5A/PRNP/DDIT3/ARG2/FOXP3"	5
"GO:0007051"	"BP"	"GO:0007051"	"spindle organization"	"11/404"	"197/18888"	0.0558375634517767	2.61054430316128	3.35941543371581	0.00353507063251173	0.0445424801243396	0.0351183786256913	"HSPA1A/HSPA1B/CHMP1B/PLK3/NEK7/NUDC/EZR/MAPRE2/SBDS/GTF2B/PLK2"	11
"GO:0002507"	"BP"	"GO:0002507"	"tolerance induction"	"4/404"	"30/18888"	0.133333333333333	6.23366336633663	4.24123942176021	0.00363909208710836	0.0445424801243396	0.0351183786256913	"TNFAIP3/ICOS/IL2RA/FOXP3"	4
"GO:0032607"	"BP"	"GO:0032607"	"interferon-alpha production"	"4/404"	"30/18888"	0.133333333333333	6.23366336633663	4.24123942176021	0.00363909208710836	0.0445424801243396	0.0351183786256913	"HSPD1/NMB/DDX3X/IRF7"	4
"GO:0032647"	"BP"	"GO:0032647"	"regulation of interferon-alpha production"	"4/404"	"30/18888"	0.133333333333333	6.23366336633663	4.24123942176021	0.00363909208710836	0.0445424801243396	0.0351183786256913	"HSPD1/NMB/DDX3X/IRF7"	4
"GO:0038094"	"BP"	"GO:0038094"	"Fc-gamma receptor signaling pathway"	"4/404"	"30/18888"	0.133333333333333	6.23366336633663	4.24123942176021	0.00363909208710836	0.0445424801243396	0.0351183786256913	"FCER1G/FCGR3A/PTK2/YES1"	4
"GO:1901798"	"BP"	"GO:1901798"	"positive regulation of signal transduction by p53 class mediator"	"4/404"	"30/18888"	0.133333333333333	6.23366336633663	4.24123942176021	0.00363909208710836	0.0445424801243396	0.0351183786256913	"RPS15/UBB/PMAIP1/MYC"	4
"GO:0002517"	"BP"	"GO:0002517"	"T cell tolerance induction"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"ICOS/IL2RA/FOXP3"	3
"GO:0007008"	"BP"	"GO:0007008"	"outer mitochondrial membrane organization"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"HSP90AA1/HSPA4/TOMM20"	3
"GO:0045040"	"BP"	"GO:0045040"	"protein insertion into mitochondrial outer membrane"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"HSP90AA1/HSPA4/TOMM20"	3
"GO:0048291"	"BP"	"GO:0048291"	"isotype switching to IgG isotypes"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"HSPD1/NDFIP1/FOXP3"	3
"GO:0060211"	"BP"	"GO:0060211"	"regulation of nuclear-transcribed mRNA poly(A) tail shortening"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"ZFP36/PABPC1/BTG2"	3
"GO:0070424"	"BP"	"GO:0070424"	"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"HSPA1A/HSPA1B/TNFAIP3"	3
"GO:1900153"	"BP"	"GO:1900153"	"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"ZFP36/ZFP36L1/PABPC1"	3
"GO:1901985"	"BP"	"GO:1901985"	"positive regulation of protein acetylation"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"ARID5A/SOX4/DDX3X"	3
"GO:1904874"	"BP"	"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"3/404"	"15/18888"	0.2	9.35049504950495	4.78312328838106	0.00364971278530773	0.0445424801243396	0.0351183786256913	"CCT4/NAF1/TCP1"	3
"GO:0007006"	"BP"	"GO:0007006"	"mitochondrial membrane organization"	"8/404"	"117/18888"	0.0683760683760684	3.1967504442752	3.52374231502222	0.00367661343320548	0.0447086428542208	0.035249385378013	"HSPA1A/HSP90AA1/HSPA4/PMAIP1/SLC25A4/IER3/TOMM20/SLC25A5"	8
"GO:0001889"	"BP"	"GO:0001889"	"liver development"	"9/404"	"143/18888"	0.0629370629370629	2.94246347711694	3.44708784421755	0.00369006741260913	0.0447086428542208	0.035249385378013	"RPS15/TNFAIP3/SOD2/ERRFI1/RARA/XBP1/CADM1/HES1/CEBPG"	9
"GO:0003158"	"BP"	"GO:0003158"	"endothelium development"	"9/404"	"143/18888"	0.0629370629370629	2.94246347711694	3.44708784421755	0.00369006741260913	0.0447086428542208	0.035249385378013	"GPX1/KDM6B/MYADM/RHOB/BTG1/SLC40A1/EZR/FOXP3/ICAM1"	9
"GO:0019058"	"BP"	"GO:0019058"	"viral life cycle"	"15/404"	"319/18888"	0.0470219435736677	2.19839225301841	3.19134876967771	0.00379998640670135	0.0458190668654182	0.0361248707742333	"HSPA1A/HSPA1B/HSP90AB1/CD55/TNFRSF4/PCBP1/CHMP1B/IFITM3/VPS37B/ZC3H12A/PCBP2/PABPC1/DDX3X/SLC3A2/ICAM1"	15
"GO:0042254"	"BP"	"GO:0042254"	"ribosome biogenesis"	"15/404"	"319/18888"	0.0470219435736677	2.19839225301841	3.19134876967771	0.00379998640670135	0.0458190668654182	0.0361248707742333	"RPS28/RPS15/RPS5/EIF5/EIF4A3/RPS21/RPS13/NAF1/RPLP0/RPS12/WDR74/NOP16/NGRN/SBDS/DDX3X"	15
"GO:0031294"	"BP"	"GO:0031294"	"lymphocyte costimulation"	"5/404"	"49/18888"	0.102040816326531	4.77066073954334	3.90715615541906	0.00384511658065205	0.0462520498046779	0.0364662450927925	"ICOS/CCR7/CD160/MAP3K8/YES1"	5
"GO:1903829"	"BP"	"GO:1903829"	"positive regulation of protein localization"	"20/404"	"483/18888"	0.041407867494824	1.93592030010454	3.08048227697871	0.00393867428209971	0.0472640913851965	0.0372641633791201	"HSP90AB1/OAZ1/SERP1/SQSTM1/TYROBP/HSP90AA1/CCT4/EMD/PRNP/PLK3/BAG3/DYNLL1/ZC3H12A/TCP1/PTP4A3/PGRMC1/EZR/SOX4/STAC/ACSL3"	20
"GO:0097305"	"BP"	"GO:0097305"	"response to alcohol"	"13/404"	"259/18888"	0.0501930501930502	2.34664933674835	3.22614456935217	0.00397863004448721	0.0476296140886584	0.0375523504010513	"FOS/CDKN1A/SOD1/SOD2/FOSB/AHR/GNG2/KLF4/RARA/FOXP3/CCR7/CLDN7/CD14"	13
"GO:0009895"	"BP"	"GO:0009895"	"negative regulation of catabolic process"	"16/404"	"353/18888"	0.0453257790368272	2.11909236249404	3.13784279744773	0.00406170192707001	0.0483787481441021	0.0381429859769561	"ZFP36/HSP90AB1/FUS/HNRNPA0/CIRBP/AZIN1/NAF1/MCL1/IER3/PABPC1/PPP2CA/HNRNPAB/SERPINE2/STAT3/RYBP/CST3"	16
"GO:0044772"	"BP"	"GO:0044772"	"mitotic cell cycle phase transition"	"19/404"	"451/18888"	0.0421286031042129	1.96961647384251	3.08118178273797	0.00407214280633324	0.0483787481441021	0.0381429859769561	"DUSP1/CDKN1A/RGCC/ZFP36L1/CKS2/MYC/PLK3/UBE2A/CALM1/IER3/PPP2CA/PIM2/KLF4/CRADD/UBE2S/MUC1/PLK2/DDX3X/HSPA2"	19
"GO:0045582"	"BP"	"GO:0045582"	"positive regulation of T cell differentiation"	"8/404"	"119/18888"	0.0672268907563025	3.14302354605208	3.46700165623621	0.00407608961179903	0.0483787481441021	0.0381429859769561	"CD83/BRD2/NFKBID/RARA/SOX4/XBP1/IL2RA/FOXP3"	8
"GO:0002431"	"BP"	"GO:0002431"	"Fc receptor mediated stimulatory signaling pathway"	"4/404"	"31/18888"	0.129032258064516	6.03257745129352	4.14580820357163	0.00410872143329096	0.0483787481441021	0.0381429859769561	"NR4A3/FCER1G/PTK2/YES1"	4
"GO:0097345"	"BP"	"GO:0097345"	"mitochondrial outer membrane permeabilization"	"4/404"	"31/18888"	0.129032258064516	6.03257745129352	4.14580820357163	0.00410872143329096	0.0483787481441021	0.0381429859769561	"HSPA1A/SLC25A4/IER3/SLC25A5"	4
"GO:1901185"	"BP"	"GO:1901185"	"negative regulation of ERBB signaling pathway"	"4/404"	"31/18888"	0.129032258064516	6.03257745129352	4.14580820357163	0.00410872143329096	0.0483787481441021	0.0381429859769561	"ERRFI1/GPRC5A/CADM1/LGMN"	4
"GO:1902042"	"BP"	"GO:1902042"	"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"4/404"	"31/18888"	0.129032258064516	6.03257745129352	4.14580820357163	0.00410872143329096	0.0483787481441021	0.0381429859769561	"GPX1/TNFAIP3/DDX3X/ICAM1"	4
"GO:0033120"	"BP"	"GO:0033120"	"positive regulation of RNA splicing"	"5/404"	"50/18888"	0.1	4.67524752475248	3.84705497462577	0.00419881237087726	0.0493237537525066	0.0388880514665003	"HSPA1A/EIF1/CIRBP/SLC38A2/HNRNPLL"	5
"GO:0045598"	"BP"	"GO:0045598"	"regulation of fat cell differentiation"	"9/404"	"146/18888"	0.0616438356164384	2.88200189882002	3.37491400481715	0.0042306481295578	0.0494660396686758	0.0390002331560512	"ZFP36/INSIG1/ZFP36L1/SOD2/DDIT3/ZC3H12A/XBP1/HES1/ADIRF"	9
"GO:0061008"	"BP"	"GO:0061008"	"hepaticobiliary system development"	"9/404"	"146/18888"	0.0616438356164384	2.88200189882002	3.37491400481715	0.0042306481295578	0.0494660396686758	0.0390002331560512	"RPS15/TNFAIP3/SOD2/ERRFI1/RARA/XBP1/CADM1/HES1/CEBPG"	9
"GO:0009446"	"BP"	"GO:0009446"	"putrescine biosynthetic process"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"AZIN1/ODC1"	2
"GO:0010286"	"BP"	"GO:0010286"	"heat acclimation"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"HSPA1A/HSPA1B"	2
"GO:0022614"	"BP"	"GO:0022614"	"membrane to membrane docking"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"EZR/ICAM1"	2
"GO:0032792"	"BP"	"GO:0032792"	"negative regulation of CREB transcription factor activity"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"DDIT3/FOXP3"	2
"GO:0035905"	"BP"	"GO:0035905"	"ascending aorta development"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"SOX4/HES1"	2
"GO:0035927"	"BP"	"GO:0035927"	"RNA import into mitochondrion"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"MRPL18/TOMM20"	2
"GO:0070370"	"BP"	"GO:0070370"	"cellular heat acclimation"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"HSPA1A/HSPA1B"	2
"GO:0090666"	"BP"	"GO:0090666"	"scaRNA localization to Cajal body"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"CCT4/TCP1"	2
"GO:0140021"	"BP"	"GO:0140021"	"mitochondrial ADP transmembrane transport"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"SLC25A4/SLC25A5"	2
"GO:1902267"	"BP"	"GO:1902267"	"regulation of polyamine transmembrane transport"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"OAZ1/AZIN1"	2
"GO:1903895"	"BP"	"GO:1903895"	"negative regulation of IRE1-mediated unfolded protein response"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"DNAJB9/HSPA5"	2
"GO:1904612"	"BP"	"GO:1904612"	"response to 2,3,7,8-tetrachlorodibenzodioxine"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"AHR/TIPARP"	2
"GO:1905274"	"BP"	"GO:1905274"	"regulation of modification of postsynaptic actin cytoskeleton"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"BAIAP2/TIAM1"	2
"GO:2000523"	"BP"	"GO:2000523"	"regulation of T cell costimulation"	"2/404"	"5/18888"	0.4	18.7009900990099	5.85222826764753	0.00437269935293145	0.049493474153593	0.0390218631736441	"CCR7/CD160"	2
"GO:0044843"	"BP"	"GO:0044843"	"cell cycle G1/S phase transition"	"13/404"	"262/18888"	0.049618320610687	2.31977930617489	3.18028729007248	0.0043810013006769	0.049493474153593	0.0390218631736441	"CDKN1A/RGCC/PAF1/MYC/PLK3/PPP2CA/PIM2/KLF4/CRADD/MLF1/MUC1/PLK2/DDX3X"	13
"GO:0046642"	"BP"	"GO:0046642"	"negative regulation of alpha-beta T cell proliferation"	"3/404"	"16/18888"	0.1875	8.76608910891089	4.59438716014242	0.00442132751729423	0.0498368063522424	0.039292554659904	"NDFIP1/ARG2/FOXP3"	3
"GO:0022626"	"CC"	"GO:0022626"	"cytosolic ribosome"	"19/410"	"122/19894"	0.155737704918033	7.55669732107157	10.5376254839826	7.19235737186824e-12	3.63933283016533e-09	3.02836099868137e-09	"RPL8/RPL18/RPLP1/RPS28/RPS15/RPL13/RPL28/RPL18A/RPS5/RPL36/RPS21/RPS13/RPL39/FAU/RPL29/RPLP0/RPL30/RPS12/DDX3X"	19
"GO:0005840"	"CC"	"GO:0005840"	"ribosome"	"24/410"	"251/19894"	0.0956175298804781	4.63954912059081	8.41750817387568	4.92956031738059e-10	1.24717876029729e-07	1.03780217208012e-07	"RPL8/RPL18/RPLP1/RPS28/RPS15/RPL13/RPL28/SERP1/RPL18A/RPS5/MRPL18/RPL36/RPL22L1/RPS21/SF1/RPS13/RPL39/FAU/RPL29/EEF2/RPLP0/RPL30/RPS12/DDX3X"	24
"GO:0044391"	"CC"	"GO:0044391"	"ribosomal subunit"	"20/410"	"193/19894"	0.103626943005181	5.02818147352458	8.15730227922706	3.51328060327797e-09	5.92573328419551e-07	4.93092014495153e-07	"RPL8/RPL18/RPLP1/RPS28/RPS15/RPL13/RPL28/RPL18A/RPS5/MRPL18/RPL36/RPS21/RPS13/RPL39/FAU/RPL29/RPLP0/RPL30/RPS12/DDX3X"	20
"GO:0022625"	"CC"	"GO:0022625"	"cytosolic large ribosomal subunit"	"11/410"	"60/19894"	0.183333333333333	8.89569105691057	8.88512673539312	3.44981072816004e-08	4.36401057112245e-06	3.63137971385267e-06	"RPL8/RPL18/RPLP1/RPL13/RPL28/RPL18A/RPL36/RPL39/RPL29/RPLP0/RPL30"	11
"GO:0101002"	"CC"	"GO:0101002"	"ficolin-1-rich granule"	"17/410"	"185/19894"	0.0918918918918919	4.45877389584707	6.85612538338077	3.05129007530211e-07	3.08790555620574e-05	2.56950743183336e-05	"FTH1/HSPA1A/ATP6V0C/HSPA1B/HSP90AB1/CD55/HSPA8/YPEL5/HSP90AA1/FCER1G/NME2/EEF2/MIF/DYNLL1/HSPA6/CST3/DDX3X"	17
"GO:0035976"	"CC"	"GO:0035976"	"transcription factor AP-1 complex"	"4/410"	"5/19894"	0.8	38.8175609756098	12.2680363275118	8.74628824125465e-07	7.37603641679142e-05	6.13774613421379e-05	"FOS/JUNB/JUND/JUN"	4
"GO:0090575"	"CC"	"GO:0090575"	"RNA polymerase II transcription regulator complex"	"19/410"	"255/19894"	0.0745098039215686	3.61536107125777	6.0974053783028	1.56940790688518e-06	0.000109212767768425	9.0878109231059e-05	"FOS/JUNB/MYC/BACH2/DDIT3/JUND/BATF/MAFF/TAF4B/BACH1/RARA/HNRNPAB/XBP1/JUN/STAT3/ATF3/GTF2B/TBPL1/CEBPG"	19
"GO:1904813"	"CC"	"GO:1904813"	"ficolin-1-rich granule lumen"	"13/410"	"124/19894"	0.104838709677419	5.08697875688434	6.62236170245773	1.7341160012858e-06	0.000109212767768425	9.0878109231059e-05	"FTH1/HSPA1A/HSPA1B/HSP90AB1/HSPA8/YPEL5/HSP90AA1/NME2/EEF2/MIF/HSPA6/CST3/DDX3X"	13
"GO:0101031"	"CC"	"GO:0101031"	"protein folding chaperone complex"	"8/410"	"42/19894"	0.19047619047619	9.24227642276423	7.75662323110098	1.94251958481388e-06	0.000109212767768425	9.0878109231059e-05	"HSP90AB1/HSPA8/PTGES3/CCT4/BAG3/TCP1/DNAAF2/STIP1"	8
"GO:0005925"	"CC"	"GO:0005925"	"focal adhesion"	"25/410"	"421/19894"	0.0593824228028504	2.88135102253635	5.65975274796178	2.46155539351324e-06	0.00012455470291177	0.00010364443762161	"RPL8/HSPA1A/RPL18/ATP6V0C/RPLP1/HSPA1B/RPS15/HSPA8/RPS5/HSPB1/RHOB/SDCBP/RPS13/YWHAZ/RPLP0/RPL30/PCBP2/PABPC1/EZR/SDC4/MAPRE2/HSPA5/ICAM1/PTK2/YES1"	25
"GO:0022627"	"CC"	"GO:0022627"	"cytosolic small ribosomal subunit"	"8/410"	"45/19894"	0.177777777777778	8.62612466124661	7.42923079874949	3.36098042506417e-06	0.000154605099552952	0.000128649968423509	"RPS28/RPS15/RPS5/RPS21/RPS13/FAU/RPS12/DDX3X"	8
"GO:0030055"	"CC"	"GO:0030055"	"cell-substrate junction"	"25/410"	"431/19894"	0.0580046403712297	2.81449833059816	5.52450442733841	3.7288072486212e-06	0.000157231372316861	0.000130835342056884	"RPL8/HSPA1A/RPL18/ATP6V0C/RPLP1/HSPA1B/RPS15/HSPA8/RPS5/HSPB1/RHOB/SDCBP/RPS13/YWHAZ/RPLP0/RPL30/PCBP2/PABPC1/EZR/SDC4/MAPRE2/HSPA5/ICAM1/PTK2/YES1"	25
"GO:0015934"	"CC"	"GO:0015934"	"large ribosomal subunit"	"12/410"	"118/19894"	0.101694915254237	4.93443571723853	6.21809338575027	5.96346683433823e-06	0.000232116478321165	0.000193148723379376	"RPL8/RPL18/RPLP1/RPL13/RPL28/RPL18A/MRPL18/RPL36/RPL39/RPL29/RPLP0/RPL30"	12
"GO:0042470"	"CC"	"GO:0042470"	"melanosome"	"11/410"	"112/19894"	0.0982142857142857	4.7655487804878	5.79702535383976	2.02626285009518e-05	0.000683526001432107	0.000568775536868822	"HSP90AB1/HSPA8/HSP90AA1/CCT4/RAB9A/SDCBP/YWHAZ/ATP1A1/HSPA5/SLC3A2/RAB5A"	11
"GO:0048770"	"CC"	"GO:0048770"	"pigment granule"	"11/410"	"112/19894"	0.0982142857142857	4.7655487804878	5.79702535383976	2.02626285009518e-05	0.000683526001432107	0.000568775536868822	"HSP90AB1/HSPA8/HSP90AA1/CCT4/RAB9A/SDCBP/YWHAZ/ATP1A1/HSPA5/SLC3A2/RAB5A"	11
"GO:0005874"	"CC"	"GO:0005874"	"microtubule"	"24/410"	"468/19894"	0.0512820512820513	2.48830519074422	4.72635392592708	4.37106181246846e-05	0.00138234829819315	0.00115027942433381	"TUBB4B/HSPH1/SERP1/MAP1LC3B/CCT4/MAP1LC3A/FKBP4/EMD/CHMP1B/TUBB2A/TUBA1B/DYNLL1/MAP1LC3B2/CALM1/TCP1/DCXR/NEK7/TUBA1C/NUDC/BAIAP2/MAPRE2/TUBA4A/TIAM1/GABARAP"	24
"GO:0016235"	"CC"	"GO:0016235"	"aggresome"	"6/410"	"35/19894"	0.171428571428571	8.31804878048781	6.2856999150243	7.22648767945382e-05	0.0021509428034139	0.00178984214970992	"HSPA1A/HSPA1B/SQSTM1/EEF2/BAG3/RANGAP1"	6
"GO:0005819"	"CC"	"GO:0005819"	"spindle"	"22/410"	"433/19894"	0.0508083140877598	2.46531853771194	4.47194470554538	0.000103570333470398	0.00277037403956848	0.00230528316169626	"TUBB4B/PTP4A1/YPEL5/HSPB1/EMD/CHMP1B/TUBB2A/GEM/PLK3/DYNLL1/CALM1/PPP2CA/NEK7/NUDC/MAPRE2/NGRN/SBDS/CCDC117/PLK2/SLC25A5/RANGAP1/HSPA2"	22
"GO:0016234"	"CC"	"GO:0016234"	"inclusion body"	"8/410"	"71/19894"	0.112676056338028	5.46726210924081	5.47002017114972	0.000104025902671544	0.00277037403956848	0.00230528316169626	"HSPA1A/HSPA1B/SQSTM1/GPX1/PRNP/EEF2/BAG3/RANGAP1"	8
"GO:0015935"	"CC"	"GO:0015935"	"small ribosomal subunit"	"8/410"	"79/19894"	0.10126582278481	4.91361531336832	5.05589040401536	0.000221092327621862	0.00559363588883311	0.00465457531835499	"RPS28/RPS15/RPS5/RPS21/RPS13/FAU/RPS12/DDX3X"	8
"GO:1990622"	"CC"	"GO:1990622"	"CHOP-ATF3 complex"	"2/410"	"2/19894"	1	48.5219512195122	9.74929127861746	0.000423725663575893	0.0102097707509239	0.00849575265315073	"DDIT3/ATF3"	2
"GO:0097225"	"CC"	"GO:0097225"	"sperm midpiece"	"6/410"	"53/19894"	0.113207547169811	5.49305108145421	4.75116946986907	0.000748165409046056	0.0172078044080593	0.0143189551970537	"HSPD1/SQSTM1/HSP90AA1/CALM1/TOMM20/GABARAP"	6
"GO:0008180"	"CC"	"GO:0008180"	"COP9 signalosome"	"5/410"	"36/19894"	0.138888888888889	6.73915989159892	4.99959506476197	0.000808053963734327	0.0177771872021552	0.0147927499081799	"HSPA1A/HSP90AB1/DYNLL1/HSPA6/HSPA5"	5
"GO:0033001"	"CC"	"GO:0033001"	"Fc-gamma receptor III complex"	"2/410"	"3/19894"	0.666666666666667	32.3479674796748	7.87670744780603	0.00125379512156028	0.0264341804795625	0.0219964056414084	"FCER1G/FCGR3A"	2
"GO:0044295"	"CC"	"GO:0044295"	"axonal growth cone"	"4/410"	"27/19894"	0.148148148148148	7.18843721770551	4.66766559902986	0.00214308331459536	0.0433760062874102	0.0360940347721324	"HSP90AB1/HSP90AA1/FKBP4/TIAM1"	4
"GO:0005853"	"CC"	"GO:0005853"	"eukaryotic translation elongation factor 1 complex"	"2/410"	"4/19894"	0.5	24.2609756097561	6.74906388741403	0.00247335999385753	0.046352598403404	0.0385709160835482	"EEF1B2/EEF1D"	2
"GO:0033503"	"CC"	"GO:0033503"	"HULC complex"	"2/410"	"4/19894"	0.5	24.2609756097561	6.74906388741403	0.00247335999385753	0.046352598403404	0.0385709160835482	"UBE2B/UBE2A"	2
"GO:0051082"	"MF"	"GO:0051082"	"unfolded protein binding"	"25/406"	"122/18522"	0.204918032786885	9.34850197851894	13.849804240037	1.50528149466807e-17	1.27497342598386e-14	1.01249986851884e-14	"TUBB4B/HSPA1A/DNAJB1/HSPA1B/HSPE1/HSP90AB1/HSPD1/DNAJA1/HSPA8/PTGES3/HSP90AA1/CCT4/DNAJB4/HSPB1/DNAJB6/SERPINH1/TCP1/NUDC/HSPA6/TOMM20/ERO1B/GRPEL1/HSPA5/HSPA2/DNAJA2"	25
"GO:0044183"	"MF"	"GO:0044183"	"protein folding chaperone"	"17/406"	"69/18522"	0.246376811594203	11.23988005997	12.7570424569953	9.39360555613827e-14	3.97819195302456e-11	3.15921786861703e-11	"HSPA1A/HSPH1/DNAJB1/HSPA1B/HSPE1/HSP90AB1/HSPD1/HSPA8/HSP90AA1/CCT4/HSPB1/HSPA4/DNAJB6/TCP1/HSPA6/HSPA5/HSPA2"	17
"GO:0031625"	"MF"	"GO:0031625"	"ubiquitin protein ligase binding"	"32/406"	"305/18522"	0.104918032786885	4.7864330130017	9.98173061763676	2.29196762105386e-13	6.47098858344207e-11	5.13883266615234e-11	"HSPA1A/ATP6V0C/HSPA1B/HSP90AB1/HSPD1/CDKN1A/DNAJA1/CACYBP/SQSTM1/HSPA8/UBE2B/MAP1LC3B/HSP90AA1/MAP1LC3A/NFKBIA/UBB/TUBA1B/YWHAZ/UBE2D1/UBE2A/SNX9/MAP1LC3B2/PER1/TCP1/PCBP2/TRAF4/JUN/HSPA5/SLC25A5/GABARAP/RANGAP1/RHOBTB3"	32
"GO:0044389"	"MF"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"32/406"	"324/18522"	0.0987654320987654	4.50574712643678	9.53027292784845	1.20112575186827e-12	2.54338377958105e-10	2.01978777748374e-10	"HSPA1A/ATP6V0C/HSPA1B/HSP90AB1/HSPD1/CDKN1A/DNAJA1/CACYBP/SQSTM1/HSPA8/UBE2B/MAP1LC3B/HSP90AA1/MAP1LC3A/NFKBIA/UBB/TUBA1B/YWHAZ/UBE2D1/UBE2A/SNX9/MAP1LC3B2/PER1/TCP1/PCBP2/TRAF4/JUN/HSPA5/SLC25A5/GABARAP/RANGAP1/RHOBTB3"	32
"GO:0140662"	"MF"	"GO:0140662"	"ATP-dependent protein folding chaperone"	"13/406"	"40/18522"	0.325	14.826724137931	13.1050561939514	1.56844318249184e-12	2.65694275114118e-10	2.10996882865745e-10	"HSPA1A/HSPH1/HSPA1B/HSP90AB1/HSPD1/HSPA8/HSP90AA1/CCT4/HSPA4/TCP1/HSPA6/HSPA5/HSPA2"	13
"GO:0031072"	"MF"	"GO:0031072"	"heat shock protein binding"	"20/406"	"130/18522"	0.153846153846154	7.0185676392573	10.3089496705342	7.57578004099161e-12	1.06944761578665e-09	8.49284815121691e-10	"HSPA1A/ZFP36/DNAJB1/HSPA1B/HSP90AB1/DNAJA1/HSPA8/PTGES3/FKBP4/AHSA1/DNAJB6/CHORDC1/AHR/DNAJB9/HSPA6/ST13/HSPA5/STIP1/HSPA2/DNAJA2"	20
"GO:0051087"	"MF"	"GO:0051087"	"protein-folding chaperone binding"	"20/406"	"133/18522"	0.150375939849624	6.86025408348457	10.1537691869198	1.16776681105316e-11	1.41299784137432e-09	1.12210976280146e-09	"DNAJB1/HSPE1/HSPD1/DNAJA1/HSPA8/PTGES3/AHSA1/DNAJB4/SOD1/DNAJB6/PRNP/DNAJB9/BAG3/ST13/GRPEL1/ATP1A1/HES1/HSPA5/HSPA2/DNAJA2"	20
